"Surveyed_by","Date","method","SubplotID","SPP","PlantID","Phen","Leaf","Dam","Chew","mScrape","iScrape","Mine","Gall","Window","Lspot","Rust","Pmildew","Dmildew","Blight","wet","rhiz.like","clorosis","white.mildew.like.thing","thrips","tent","scler.like","Phomopsis","lf.curl","necrotic.lesion","Chlorotic.spots","Choking","slime_mold_like","Notes","disease","herbivory","tot.damage","SPP2","SubplotID2"
"fh","08.Aug.19","touching","A3.5.4","Teucrium chamaedrys",11,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucreum chamaedrys","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Teucrium chamaedrys",11,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucreum chamaedrys","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Teucrium chamaedrys",11,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucreum chamaedrys","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Teucrium chamaedrys",11,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucreum chamaedrys","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Teucrium chamaedrys",11,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Teucreum chamaedrys","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",12,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",12,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",12,"v",3,"d",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,3,3,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",12,"v",4,"d",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,3,3,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",12,"v",5,"d",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,3,3,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",13,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",13,"v",2,"d",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,3,4,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",13,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Brachypodium pinnatum",14,"v",1,"d",10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,10,11,"Brachypodium pinnatum","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Brachypodium pinnatum",14,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Brachypodium pinnatum",14,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Carex flacca",15,"v",1,"d",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"Carex flacca","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Carex flacca",15,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Carex flacca","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Carex flacca",15,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Carex flacca","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Carex flacca",15,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Carex flacca","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Carex flacca",15,"v",5,"d",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,10,10,"Carex flacca","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",16,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",16,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",16,"v",3,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",16,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",17,"v",1,"d",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,1,2,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",17,"v",2,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",17,"v",3,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Bromus sp / Koeleria sp",17,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Bromus/Koeleria","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Lotus corniculatus",18,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Lotus corniculatus","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Lotus corniculatus",18,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Lotus corniculatus","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Lotus corniculatus",18,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Lotus corniculatus","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Lotus corniculatus",18,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Lotus corniculatus","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Lotus corniculatus",18,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Lotus corniculatus","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Carex sp 1",19,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Carex sp 1","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Carex sp 1",19,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Carex sp 1","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Carex sp 1",19,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Carex sp 1","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Carex sp 1",19,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Carex sp 1","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Carex sp 1",19,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Carex sp 1","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Helianthemum nummularium",20,"s",1,"d",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,1,2,"Helianthemum nummularium","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Helianthemum nummularium",20,"s",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Helianthemum nummularium",20,"s",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Helianthemum nummularium",20,"s",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","A3.5.4"
"fh","08.Aug.19","touching","A3.5.4","Helianthemum nummularium",20,"s",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Helianthemum nummularium","A3.5.4"
"fh","08.Aug.19","touching","A3.9.2","Agrimonia eupatoria",1,"b",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Agrimonia eupitoria","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Agrimonia eupatoria",1,"b",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tiny black leaf spots",0,0,0,"Agrimonia eupitoria","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Agrimonia eupatoria",1,"b",3,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Agrimonia eupitoria","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Agrimonia eupatoria",1,"b",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Agrimonia eupitoria","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Agrimonia eupatoria",1,"b",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Agrimonia eupitoria","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Carex sp 1",2,"v",1,"d",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"reddish stripe lesions",2,0,2,"Carex sp 1","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Carex sp 1",2,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Carex sp 1","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Carex sp 1",2,"v",3,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Carex sp 1","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Carex sp 1",2,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Carex sp 1","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Carex sp 1",2,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Carex sp 1","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",3,"v",1,"d",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,50,50,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",3,"v",2,"d",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,2,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",3,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Phleum pratense",4,"b",1,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Phleum pratense","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Phleum pratense",4,"b",2,"d",0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,1,3,"Phleum pratense","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Phleum pratense",4,"b",3,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Phleum pratense","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Phleum pratense",4,"b",4,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Phleum pratense","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Phleum pratense",4,"b",5,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Phleum pratense","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",5,"v",1,"d",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",5,0,5,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",5,"v",2,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",5,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Centaurea jacea",6,"f",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Centaurea jacea","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Centaurea jacea",6,"f",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Centaurea jacea","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Centaurea jacea",6,"f",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Centaurea jacea","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Centaurea jacea",6,"f",4,"d",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,3,3,"Centaurea jacea","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Centaurea jacea",6,"f",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Centaurea jacea","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",7,"v",1,"d",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,2,3,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",7,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",7,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",8,"v",1,"d",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",8,"v",2,"d",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,2,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",8,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Achillea millefolium",9,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Achillea millefolium","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Achillea millefolium",9,"v",2,"d",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",4,0,4,"Achillea millefolium","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Achillea millefolium",9,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Achillea millefolium","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Plantago lanceolata",10,"s",1,"d",2,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"focal plantago ",4,5,9,"Plantago lanceolata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Plantago lanceolata",10,"s",2,"d",3,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,"",5,4,9,"Plantago lanceolata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Plantago lanceolata",10,"s",3,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"",10,1,11,"Plantago lanceolata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Plantago lanceolata",10,"s",4,"d",0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,"",17,0,17,"Plantago lanceolata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Plantago lanceolata",10,"s",5,"d",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Plantago lanceolata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Echium vulgare",11,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Echium vulgare","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Echium vulgare",11,"v",2,"d",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,2,2,"Echium vulgare","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Echium vulgare",11,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Echium vulgare","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Echium vulgare",11,"v",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Echium vulgare","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Echium vulgare",11,"v",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Echium vulgare","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",12,"f",1,"d",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",3,0,3,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",12,"f",2,"d",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,5,5,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",12,"f",3,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Dactylis glomerata",12,"f",4,"d",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Dactylus glomerata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Phleum pratense",13,"b",1,"d",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,2,"Phleum pratense","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Phleum pratense",13,"b",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Phleum pratense","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Phleum pratense",13,"b",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Phleum pratense","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Phleum pratense",13,"b",4,"d",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,6,6,"Phleum pratense","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Phleum pratense",13,"b",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Phleum pratense","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Centaurea jacea",14,"b",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Centaurea jacea","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Centaurea jacea",14,"b",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Centaurea jacea","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Centaurea jacea",14,"b",3,"d",0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"",30,0,30,"Centaurea jacea","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Centaurea jacea",14,"b",4,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Centaurea jacea","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Centaurea jacea",14,"b",5,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Centaurea jacea","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Echium vulgare",15,"v",1,"d",0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"",50,0,50,"Echium vulgare","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Echium vulgare",15,"v",2,"d",0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"",30,0,30,"Echium vulgare","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Echium vulgare",15,"v",3,"d",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,1,1,"Echium vulgare","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Echium vulgare",15,"v",4,"d",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,3,3,"Echium vulgare","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Echium vulgare",15,"v",5,"d",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,10,10,"Echium vulgare","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Achillea millefolium",16,"v",1,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Achillea millefolium","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Achillea millefolium",16,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Achillea millefolium","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Achillea millefolium",16,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Achillea millefolium","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Brachypodium pinnatum",17,"v",1,"d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,"Brachypodium pinnatum","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Brachypodium pinnatum",17,"v",2,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Brachypodium pinnatum",17,"v",3,"nd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"Brachypodium pinnatum","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Plantago lanceolata",18,"s",1,"d",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"",3,0,3,"Plantago lanceolata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Plantago lanceolata",18,"s",2,"d",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"",3,0,3,"Plantago lanceolata","A3.9.2"
"fh","08.Aug.19","touching","A3.9.2","Plantago lanceolata",18,"s",3,"d",2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"",3,2,5,"Plantago lanceolata","A3.9.2"
